frame,color,cx,cy,x,y,w,h,area
249,red,76.26,570.79,60,558,26,26,298
249,red,130.25,568.00,128,562,6,12,64
249,red,41.68,588.25,30,578,26,26,224
249,red,197.42,603.75,192,598,14,10,96
249,red,16.17,663.17,8,654,14,16,144
249,red,40.84,728.44,4,680,92,102,4405
249,red,120.50,684.03,112,680,16,7,68
249,red,1601.43,847.01,1558,725,94,263,9127
249,red,130.96,734.06,114,730,36,8,244
249,red,198.86,759.55,184,756,28,8,148
249,red,157.27,765.68,140,761,36,11,234
249,red,12.50,790.50,10,784,6,14,84
249,red,70.79,802.36,66,800,10,6,56
249,red,51.60,862.65,40,856,24,12,133
249,red,1559.53,1221.06,1452,1124,268,212,25221
249,red,3126.36,1188.89,3111,1187,32,5,151
249,red,3138.05,1217.46,3126,1200,26,37,804
249,red,3115.39,1233.44,3110,1230,10,7,54
249,red,418.93,1380.05,386,1334,68,92,5410
249,red,1717.98,1380.42,1712,1376,15,12,113
249,red,2870.61,1402.01,2853,1399,37,9,175
249,red,3215.69,1402.15,3208,1398,17,8,59
249,red,3160.07,1403.41,3149,1400,22,8,107
249,red,3295.16,1421.29,3248,1400,88,56,1113
249,red,3346.63,1414.20,3313,1400,66,31,303
249,red,3361.42,1402.91,3356,1400,12,7,55
249,red,3000.50,1404.00,2994,1402,14,5,68
249,red,3030.11,1419.13,3016,1402,34,38,711
249,red,2815.30,1408.45,2810,1404,12,10,84
249,red,3140.90,1418.21,3118,1405,44,33,342
249,red,3057.26,1412.97,3050,1409,16,9,119
249,red,3091.00,1419.45,3078,1408,32,24,341
249,red,2985.92,1418.76,2952,1410,60,13,234
249,red,3182.49,1415.45,3177,1410,15,13,92
249,red,3234.27,1421.84,3222,1410,25,26,274
249,red,2922.91,1422.30,2898,1417,47,17,351
249,red,3260.04,1427.62,3254,1424,12,9,53
249,red,3056.56,1434.01,3048,1426,18,23,223
249,red,3362.32,1446.31,3355,1437,19,14,111
249,red,3145.93,1453.22,3139,1438,19,28,188
249,red,3120.06,1447.07,3104,1440,30,15,175
249,red,3350.95,1468.65,3326,1448,53,45,727
249,red,3168.66,1454.59,3161,1450,15,10,59
249,red,3294.90,1480.30,3272,1457,56,50,826
249,red,3187.64,1465.77,3180,1460,18,14,100
249,red,3253.05,1469.31,3238,1464,30,13,160
249,red,3357.43,1499.38,3332,1489,47,23,345
249,red,304.77,1501.47,291,1498,27,7,122
249,red,3129.84,1517.87,3123,1515,15,6,69
249,red,3092.97,1541.60,3075,1539,35,6,130
249,red,3176.85,1577.01,3130,1566,86,24,737
249,red,3114.93,1582.64,3108,1579,15,9,61
249,red,120.07,1893.77,110,1890,22,8,148
249,blue,1107.46,1371.04,1087,1346,41,50,1785
249,blue,2786.53,1377.46,2764,1353,44,47,1691
249,blue,448.43,1793.75,424,1750,48,86,2999
249,blue,3343.67,1786.09,3336,1762,16,55,380
249,blue,3339.68,1834.21,3332,1825,20,17,175
250,red,101.17,546.92,92,540,22,16,208
250,red,1459.83,544.66,1440,540,39,14,358
250,red,1493.61,545.57,1485,540,19,16,171
250,red,74.49,570.50,60,558,26,26,254
250,red,42.42,588.04,32,578,24,26,208
250,red,39.65,726.48,4,654,92,130,4853
250,red,122.35,682.92,114,678,14,9,78
250,red,1566.05,861.40,1536,727,74,270,10065
250,red,131.62,733.97,114,730,37,8,236
250,red,158.63,765.28,140,759,38,13,254
250,red,13.17,790.83,10,784,6,16,72
250,red,70.79,802.36,66,800,10,6,56
250,red,1546.60,1222.00,1449,1128,247,208,23717
250,red,3133.03,1218.22,3106,1186,47,51,1048
250,red,419.15,1379.93,386,1334,68,92,5409
250,red,1688.47,1379.11,1680,1374,20,14,187
250,red,2869.48,1402.16,2853,1399,36,9,184
250,red,3151.40,1423.29,3138,1400,30,39,285
250,red,3165.10,1405.59,3153,1400,30,15,165
250,red,3235.25,1414.66,3224,1400,22,28,190
250,red,3323.08,1404.47,3313,1400,21,10,79
250,red,3000.50,1403.50,2994,1402,14,4,56
250,red,2998.01,1421.50,2898,1402,169,40,1403
250,red,3293.89,1418.34,3252,1402,81,38,1043
250,red,2816.89,1408.11,2812,1404,11,9,73
250,red,3127.97,1409.87,3119,1405,16,13,106
250,red,3193.55,1411.92,3190,1406,9,14,51
250,red,3058.13,1411.37,3050,1409,18,5,76
250,red,3089.13,1418.97,3078,1408,31,24,325
250,red,3358.39,1419.50,3338,1410,41,20,185
250,red,3363.23,1446.08,3355,1436,24,15,132
250,red,3133.29,1448.66,3105,1438,55,28,469
250,red,3341.62,1449.47,3336,1448,12,4,47
250,red,3169.43,1454.51,3162,1450,14,10,51
250,red,3293.01,1474.88,3260,1457,66,39,979
250,red,3351.83,1469.23,3328,1458,51,27,690
250,red,3192.58,1468.00,3186,1463,14,11,72
250,red,3246.25,1472.26,3240,1464,11,18,91
250,red,3359.02,1497.34,3332,1489,47,24,481
250,red,313.54,1499.87,293,1496,43,9,168
250,red,3316.88,1511.92,3309,1508,16,11,78
250,red,3130.89,1517.69,3125,1516,13,5,54
250,red,3097.43,1541.83,3084,1540,26,5,100
250,red,3216.82,1575.17,3154,1557,144,33,1399
250,red,3261.94,1561.00,3248,1559,26,5,102
250,red,3346.74,1561.24,3337,1559,20,5,84
250,red,3314.49,1708.68,3303,1706,24,5,76
250,red,3251.33,1736.85,3241,1732,17,9,81
250,red,121.45,1893.58,110,1890,24,10,188
250,red,3112.02,1927.22,3084,1920,52,10,187
250,red,3208.89,2018.95,3202,2014,14,8,57
250,blue,1107.73,1370.66,1087,1346,41,49,1769
250,blue,2786.59,1377.11,2764,1352,44,48,1697
250,blue,448.72,1793.36,424,1750,48,86,2971
250,blue,3343.27,1785.82,3336,1762,16,53,309
250,blue,3339.95,1833.18,3332,1825,20,17,145
251,red,102.40,546.27,95,540,19,16,176
251,red,1446.82,545.15,1428,540,38,14,386
251,red,1480.83,545.76,1473,540,19,16,178
251,red,42.93,588.38,32,578,26,26,247
251,red,41.32,724.87,4,648,94,147,5670
251,red,122.35,682.92,114,678,14,9,78
251,red,132.05,733.81,114,730,38,8,244
251,red,1526.46,864.76,1482,730,81,271,10087
251,red,159.69,765.36,142,760,35,12,227
251,red,196.61,769.10,192,760,13,16,104
251,red,36.50,851.50,34,848,6,8,48
251,red,45.24,860.20,42,856,8,10,46
251,red,1532.71,1222.41,1442,1130,224,206,21780
251,red,3134.22,1212.84,3106,1186,47,51,1166
251,red,419.88,1379.96,387,1334,68,92,5410
251,red,1670.40,1347.21,1664,1342,14,12,73
251,red,1656.04,1374.40,1651,1369,11,13,113
251,red,2878.81,1401.87,2856,1399,52,9,247
251,red,3146.57,1418.26,3137,1399,19,37,176
251,red,3176.44,1407.36,3152,1398,47,22,227
251,red,3084.71,1417.44,3072,1400,37,32,400
251,red,3227.06,1408.64,3224,1401,8,15,72
251,red,3349.34,1414.73,3313,1400,66,30,317
251,red,2999.50,1403.50,2992,1402,16,4,64
251,red,3021.73,1421.66,2950,1402,114,40,1009
251,red,3284.73,1418.74,3248,1402,65,46,1002
251,red,3368.75,1403.75,3360,1402,19,4,60
251,red,2817.74,1408.11,2810,1404,16,9,80
251,red,3127.32,1409.20,3118,1405,17,13,93
251,red,3322.67,1423.66,3312,1414,22,21,229
251,red,2921.98,1420.98,2896,1417,47,13,300
251,red,3240.75,1424.95,3233,1417,17,19,112
251,red,3261.07,1427.53,3255,1424,13,8,58
251,red,3364.63,1448.34,3355,1436,24,21,218
251,red,3134.46,1447.36,3098,1438,56,24,450
251,red,3217.08,1448.79,3212,1440,13,14,72
251,red,3191.93,1447.04,3185,1442,17,12,113
251,red,3328.97,1477.64,3271,1448,108,63,2653
251,red,3170.00,1455.38,3166,1452,10,7,48
251,red,3255.57,1466.31,3245,1457,25,19,152
251,red,3188.30,1466.05,3178,1463,19,8,64
251,red,3256.10,1490.10,3248,1488,15,7,58
251,red,307.16,1500.83,293,1498,27,7,123
251,red,3313.59,1509.81,3301,1506,23,7,70
251,red,3130.54,1517.30,3124,1515,14,5,56
251,red,3101.31,1542.28,3095,1540,14,5,61
251,red,3337.34,1560.73,3319,1559,38,4,116
251,red,3124.93,1571.34,3113,1566,24,10,87
251,red,3332.69,1578.19,3328,1574,10,9,48
251,red,3172.24,1584.58,3166,1578,17,11,91
251,red,119.98,1893.95,105,1890,29,10,188
251,red,3058.14,2017.52,3053,2013,13,9,69
251,blue,1108.03,1370.77,1088,1346,41,49,1772
251,blue,2786.37,1376.90,2764,1352,44,48,1693
251,blue,449.25,1793.32,426,1750,47,86,2979
251,blue,3343.70,1787.29,3336,1762,16,53,318
251,blue,3339.70,1833.14,3332,1825,20,16,130
252,red,112.26,545.63,96,540,32,12,365
252,red,1433.56,544.68,1416,540,37,12,356
252,red,1469.14,544.40,1462,540,18,12,137
252,red,71.50,577.50,64,576,16,4,64
252,red,3.50,628.50,0,626,8,6,48
252,red,210.79,638.12,206,632,10,14,84
252,red,11.89,670.89,4,656,20,48,402
252,red,43.95,725.27,7,678,91,118,4470
252,red,132.24,733.84,115,730,36,8,234
252,red,1490.49,853.70,1425,732,121,255,9252
252,red,76.18,768.12,64,758,32,18,355
252,red,167.80,764.52,158,760,20,10,164
252,red,195.79,770.60,187,768,17,8,97
252,red,35.56,851.44,32,848,8,8,63
252,red,1518.87,1224.32,1419,1130,217,206,19975
252,red,3140.53,1220.26,3112,1195,40,42,436
252,red,3127.32,1220.32,3121,1218,13,5,56
252,red,419.78,1379.54,387,1334,69,90,5374
252,red,3184.13,1411.23,3170,1397,29,23,222
252,red,2891.20,1401.31,2857,1399,71,5,246
252,red,3085.58,1419.91,3072,1400,36,34,387
252,red,3352.80,1412.18,3313,1400,66,30,487
252,red,2998.28,1404.48,2990,1402,18,9,92
252,red,3316.16,1462.38,3248,1403,131,109,4410
252,red,2818.18,1408.68,2810,1404,16,9,66
252,red,3126.79,1408.97,3117,1404,18,14,99
252,red,3022.23,1410.56,3016,1408,13,6,61
252,red,3321.73,1422.53,3312,1414,22,18,235
252,red,3252.89,1423.71,3240,1417,29,15,145
252,red,2901.90,1419.53,2896,1418,13,4,49
252,red,2927.62,1421.42,2916,1418,27,10,130
252,red,2990.81,1419.80,2961,1418,57,8,204
252,red,3038.35,1432.93,3014,1425,47,15,314
252,red,3351.31,1432.82,3343,1428,16,12,72
252,red,3277.29,1435.69,3272,1432,13,8,51
252,red,3140.88,1445.53,3123,1438,29,23,290
252,red,3217.22,1445.09,3215,1440,8,13,58
252,red,3192.93,1446.60,3186,1442,18,11,101
252,red,3110.08,1446.43,3098,1445,25,5,93
252,red,3107.43,1469.09,3102,1465,13,10,54
252,red,3238.69,1482.62,3233,1472,16,23,96
252,red,3261.17,1490.62,3248,1487,28,7,98
252,red,311.37,1500.55,302,1498,20,6,95
252,red,3368.73,1508.35,3362,1505,13,11,84
252,red,3134.13,1516.00,3124,1509,18,12,99
252,red,3314.81,1560.16,3299,1559,34,4,96
252,red,3348.61,1560.89,3341,1559,17,4,54
252,red,3125.32,1571.42,3111,1566,32,10,165
252,red,3341.20,1576.57,3326,1573,34,10,199
252,red,120.77,1893.99,108,1890,26,10,177
252,red,3061.56,1898.80,3040,1897,43,4,123
252,red,139.79,1914.55,133,1912,16,6,53
252,red,3362.80,1959.87,3356,1958,14,4,45
252,red,3265.32,2009.74,3250,2008,32,4,93
252,red,3057.69,2017.40,3053,2013,13,9,80
252,red,3231.57,2024.43,3225,2019,12,9,63
252,blue,1108.14,1370.65,1088,1346,41,49,1772
252,blue,2786.17,1376.91,2764,1352,44,48,1668
252,blue,449.69,1793.00,426,1750,47,86,2971
252,blue,3341.51,1803.69,3332,1762,20,78,456
253,red,113.94,541.56,100,540,28,4,108
253,red,1421.49,544.14,1404,540,36,12,305
253,red,1455.53,544.55,1449,540,16,12,128
253,red,163.50,553.50,162,548,4,12,48
253,red,132.21,562.36,128,560,10,6,56
253,red,80.63,583.00,66,574,32,18,304
253,red,137.50,605.50,132,604,12,4,48
253,red,3.50,626.50,0,624,8,6,48
253,red,211.44,639.09,208,634,8,12,68
253,red,12.37,669.22,4,652,20,54,514
253,red,57.04,736.99,7,676,171,122,5775
253,red,132.43,733.48,114,730,37,8,256
253,red,1459.08,838.64,1374,733,156,241,8445
253,red,198.38,765.64,187,758,21,17,226
253,red,1500.29,1224.58,1390,1124,212,212,18272
253,red,3140.53,1217.45,3114,1185,39,51,633
253,red,419.85,1379.52,387,1334,69,90,5391
253,red,2893.57,1401.54,2865,1399,63,9,251
253,red,3083.33,1426.95,3072,1398,32,60,580
253,red,3126.95,1408.17,3119,1399,17,19,120
253,red,3347.21,1424.12,3312,1400,67,57,1216
253,red,2986.13,1403.83,2961,1402,47,9,190
253,red,3177.32,1410.61,3163,1402,30,18,139
253,red,3312.10,1459.94,3237,1402,142,114,4243
253,red,2818.50,1408.64,2812,1404,14,9,66
253,red,3022.30,1410.20,3016,1408,14,6,71
253,red,3057.29,1409.65,3040,1408,34,6,136
253,red,2955.61,1419.84,2896,1417,119,11,484
253,red,3028.96,1431.37,3014,1425,26,15,216
253,red,2896.57,1439.39,2889,1438,15,5,51
253,red,3133.38,1446.02,3104,1438,48,23,332
253,red,3216.92,1441.77,3212,1438,11,8,48
253,red,3193.11,1446.66,3185,1442,19,11,111
253,red,3187.76,1465.50,3178,1463,18,8,76
253,red,3107.79,1468.63,3102,1465,13,10,63
253,red,3240.64,1477.59,3237,1472,12,11,66
253,red,3218.96,1482.66,3211,1478,17,10,71
253,red,3262.07,1490.64,3250,1487,26,7,90
253,red,3145.55,1493.04,3136,1489,20,9,75
253,red,311.37,1500.39,302,1498,20,6,93
253,red,3135.48,1515.86,3125,1509,17,12,94
253,red,3240.56,1542.50,3236,1538,11,10,64
253,red,3330.45,1560.39,3300,1559,58,4,185
253,red,3130.93,1573.36,3118,1571,25,5,89
253,red,3163.32,1574.72,3153,1570,27,11,141
253,red,3333.57,1576.36,3326,1573,20,10,107
253,red,3357.76,1576.00,3353,1573,14,10,59
253,red,2989.00,1921.95,2985,1913,9,16,63
253,red,3125.03,1986.69,3113,1981,26,9,95
253,red,3082.24,1987.59,3076,1986,14,4,51
253,red,3058.18,2017.82,3054,2013,12,8,51
253,blue,1108.29,1370.63,1088,1346,42,49,1783
253,blue,2786.55,1376.67,2764,1352,44,48,1693
253,blue,449.59,1793.13,426,1750,47,86,2966
253,blue,3344.03,1789.18,3335,1762,17,53,325
253,blue,3339.88,1833.12,3332,1824,19,18,132
254,red,1408.09,543.75,1391,540,34,10,266
254,red,1442.32,543.52,1436,540,15,10,106
254,red,132.82,554.82,128,544,12,22,228
254,red,163.50,553.50,162,548,4,12,48
254,red,84.31,588.20,70,574,28,26,432
254,red,11.98,666.79,4,650,20,50,504
254,red,54.51,733.11,7,672,171,126,5579
254,red,132.04,733.17,114,730,37,8,235
254,red,1432.97,824.41,1326,733,188,211,8241
254,red,199.72,764.88,192,754,19,21,227
254,red,68.75,771.09,64,768,12,8,81
254,red,1479.34,1220.18,1360,1120,206,215,16830
254,red,3138.28,1211.71,3114,1185,39,51,1254
254,red,419.88,1379.47,387,1333,69,91,5400
254,red,2877.03,1401.24,2866,1399,24,9,110
254,red,2913.85,1401.44,2897,1399,32,5,124
254,red,3073.28,1408.64,3040,1399,69,18,317
254,red,3338.15,1417.08,3312,1400,67,35,719
254,red,2986.06,1403.32,2962,1402,46,4,154
254,red,3288.42,1421.42,3248,1402,80,49,1057
254,red,3369.73,1403.66,3362,1402,17,4,56
254,red,2818.94,1408.65,2812,1404,15,9,68
254,red,3127.79,1409.62,3119,1405,17,13,102
254,red,3023.38,1409.47,3018,1408,12,4,47
254,red,3185.44,1414.93,3179,1412,14,8,59
254,red,2965.51,1419.84,2917,1417,101,11,432
254,red,3250.92,1424.45,3237,1417,32,18,196
254,red,2903.61,1422.72,2896,1418,14,13,108
254,red,3083.01,1431.06,3072,1419,26,30,445
254,red,3152.32,1426.96,3149,1422,7,12,56
254,red,3029.03,1431.11,3016,1425,24,14,214
254,red,3358.86,1441.80,3336,1427,43,24,432
254,red,2903.76,1439.18,2896,1437,16,5,62
254,red,3130.07,1445.93,3099,1438,53,23,345
254,red,3194.25,1447.00,3186,1442,20,12,96
254,red,3237.36,1444.54,3230,1443,15,5,50
254,red,3318.86,1477.27,3257,1452,120,60,2183
254,red,3188.25,1465.84,3178,1462,21,10,83
254,red,3237.17,1473.39,3224,1464,25,17,102
254,red,3374.62,1482.52,3370,1474,9,18,92
254,red,3219.66,1482.76,3211,1478,18,10,71
254,red,3149.05,1492.64,3144,1489,12,9,55
254,red,3239.61,1494.69,3234,1490,13,12,61
254,red,311.37,1500.39,302,1498,20,6,93
254,red,3347.63,1508.49,3342,1505,11,8,51
254,red,3241.69,1542.62,3237,1538,11,10,52
254,red,3347.81,1560.59,3337,1559,22,4,83
254,red,3159.00,1574.23,3131,1565,61,16,358
254,red,3349.43,1577.13,3328,1573,42,17,205
254,red,3149.98,1591.20,3143,1588,16,8,51
254,red,236.90,1757.74,232,1752,10,14,91
254,red,2988.19,1920.44,2982,1912,13,17,131
254,red,3126.03,1986.76,3109,1981,36,9,127
254,blue,1108.17,1370.91,1088,1346,42,52,1802
254,blue,2786.85,1376.64,2765,1352,43,48,1690
254,blue,449.73,1793.11,426,1750,47,86,2976
254,blue,3343.11,1801.98,3332,1762,22,79,553
255,red,1394.50,543.22,1377,540,34,10,230
255,red,1428.54,543.51,1422,540,16,10,99
255,red,132.55,554.13,128,542,10,24,172
255,red,163.50,553.50,162,548,4,12,48
255,red,83.70,587.94,70,574,28,26,411
255,red,127.73,606.35,120,604,16,6,52
255,red,3.50,626.50,0,624,8,6,48
255,red,12.17,667.50,4,652,20,48,432
255,red,57.18,731.15,6,672,172,126,5289
255,red,132.18,733.01,114,730,37,7,234
255,red,1405.58,814.99,1281,732,219,187,8718
255,red,199.64,766.53,192,758,16,18,208
255,red,1459.90,1211.24,1332,1106,196,229,17227
255,red,3136.94,1212.88,3114,1185,39,51,1360
255,red,419.51,1378.72,387,1333,68,89,5320
255,red,3066.73,1406.98,3040,1397,52,17,291
255,red,2898.35,1400.87,2868,1399,59,5,238
255,red,3317.39,1447.63,3237,1400,142,112,4742
255,red,2818.32,1408.10,2812,1402,15,11,78
255,red,2983.37,1403.44,2961,1402,47,7,164
255,red,3128.33,1409.57,3118,1404,18,14,128
255,red,3023.28,1409.43,3018,1408,12,4,46
255,red,3084.00,1430.41,3070,1412,34,47,501
255,red,3183.59,1415.41,3173,1412,20,7,70
255,red,3203.21,1420.21,3200,1414,6,13,57
255,red,2903.31,1419.26,2897,1417,13,5,54
255,red,2982.36,1424.35,2917,1417,123,22,858
255,red,3152.32,1426.96,3149,1422,7,12,56
255,red,2876.29,1440.86,2873,1437,8,11,49
255,red,3130.96,1445.21,3100,1438,52,23,406
255,red,3237.36,1444.54,3230,1443,15,5,50
255,red,3343.67,1448.87,3337,1447,14,4,45
255,red,3240.54,1474.97,3234,1467,15,14,97
255,red,3374.46,1482.10,3370,1474,9,18,100
255,red,311.38,1500.33,302,1498,20,6,93
255,red,3350.97,1508.92,3346,1505,13,8,65
255,red,3241.00,1543.31,3237,1538,11,10,52
255,red,3101.44,1541.89,3095,1540,15,5,54
255,red,3350.00,1560.33,3341,1559,18,4,63
255,red,3189.75,1576.20,3154,1565,80,23,475
255,red,3358.24,1575.72,3349,1573,19,10,75
255,red,3131.72,1591.76,3104,1587,56,9,245
255,red,2992.93,1922.89,2988,1918,13,11,71
255,blue,1108.25,1370.86,1088,1346,42,52,1787
255,blue,2786.88,1376.33,2765,1352,43,48,1683
255,blue,449.78,1792.87,426,1750,47,86,2990
255,blue,3344.74,1788.83,3335,1762,19,53,383
255,blue,3341.14,1833.42,3332,1824,21,17,151
256,red,1380.95,542.65,1365,540,30,8,173
256,red,1415.00,542.83,1409,540,14,8,77
256,red,78.58,582.79,64,574,32,18,304
256,red,3.50,626.50,0,624,8,6,48
256,red,13.16,665.78,4,654,20,34,376
256,red,46.18,728.28,7,678,105,121,4161
256,red,133.22,732.84,115,730,36,7,237
256,red,1381.44,806.50,1248,731,238,165,9124
256,red,160.09,763.60,144,759,33,9,169
256,red,199.14,763.41,188,758,20,13,156
256,red,56.01,800.58,48,790,16,20,212
256,red,1444.82,1215.12,1312,1103,206,231,21587
256,red,3137.05,1215.47,3120,1185,33,51,1233
256,red,419.65,1378.66,387,1332,68,92,5320
256,red,2898.91,1400.71,2869,1398,57,6,255
256,red,3078.12,1420.38,3040,1398,64,60,895
256,red,3131.39,1406.61,3118,1398,28,20,216
256,red,3352.42,1410.77,3313,1398,66,31,537
256,red,2818.96,1408.03,2812,1402,16,11,79
256,red,2984.20,1403.26,2962,1402,46,5,156
256,red,3311.31,1426.58,3250,1402,129,48,1586
256,red,3186.43,1415.15,3180,1412,14,8,53
256,red,3202.69,1418.80,3200,1412,6,14,70
256,red,2903.17,1418.94,2897,1417,13,5,63
256,red,2945.94,1421.28,2917,1417,59,11,367
256,red,3246.94,1423.55,3226,1416,43,16,216
256,red,3024.52,1429.70,3008,1418,32,22,321
256,red,3153.00,1427.67,3150,1424,6,10,45
256,red,2872.77,1436.92,2861,1429,23,19,146
256,red,3129.07,1445.66,3100,1437,53,24,377
256,red,3314.65,1468.37,3263,1452,97,28,1125
256,red,3254.70,1467.03,3238,1456,34,25,262
256,red,3191.80,1466.41,3180,1463,23,9,88
256,red,3226.94,1466.43,3216,1462,22,8,101
256,red,3373.17,1478.50,3370,1473,9,12,84
256,red,3145.16,1492.02,3136,1489,18,7,62
256,red,3314.23,1503.14,3300,1494,33,24,376
256,red,3367.78,1503.48,3360,1495,17,16,116
256,red,311.29,1500.19,302,1498,20,6,91
256,red,3348.98,1508.02,3346,1505,8,8,48
256,red,3214.01,1572.98,3166,1544,104,44,970
256,red,3349.18,1560.18,3341,1559,17,4,56
256,red,3132.73,1591.51,3106,1586,54,10,228
256,red,3145.67,2018.56,3139,2017,14,5,54
256,blue,1108.32,1370.76,1088,1345,42,53,1805
256,blue,2787.10,1376.17,2765,1352,43,47,1667
256,blue,449.93,1792.43,426,1750,48,84,3001
256,blue,3345.86,1787.53,3339,1766,15,37,316
256,blue,3340.44,1832.59,3332,1824,20,16,128
257,red,104.45,545.74,96,540,18,12,121
257,red,1366.62,542.55,1355,540,24,8,140
257,red,1399.61,542.79,1394,540,14,8,76
257,red,74.94,577.72,70,574,10,8,72
257,red,172.40,592.79,170,584,8,16,84
257,red,128.29,607.03,120,604,16,6,76
257,red,3.50,626.50,0,624,8,6,48
257,red,13.41,654.75,6,644,18,20,220
257,red,123.70,667.70,120,664,8,8,60
257,red,5.97,679.03,4,672,6,16,76
257,red,46.26,729.15,7,678,105,120,4355
257,red,1358.14,800.77,1220,729,252,152,9097
257,red,133.56,732.79,115,730,37,7,239
257,red,162.27,764.63,142,759,35,14,247
257,red,200.22,762.22,192,758,16,10,144
257,red,55.33,800.83,48,790,16,20,240
257,red,53.50,861.50,46,860,16,4,64
257,red,1375.51,1214.41,1292,1100,148,220,11470
257,red,1473.74,1230.44,1432,1133,82,201,12631
257,red,3146.85,1193.68,3138,1185,16,23,212
257,red,3132.18,1220.87,3116,1201,37,35,908
257,red,420.18,1378.35,388,1332,68,90,5323
257,red,2841.50,1399.50,2834,1398,16,4,64
257,red,2900.26,1400.62,2868,1398,62,6,272
257,red,3081.14,1416.19,3040,1398,79,35,873
257,red,2993.00,1405.16,2962,1400,56,14,273
257,red,2818.11,1407.21,2812,1402,14,10,72
257,red,3314.78,1422.85,3226,1402,153,48,2461
257,red,3128.44,1408.79,3118,1404,19,13,119
257,red,3186.28,1414.89,3180,1412,14,7,54
257,red,3203.00,1419.00,3200,1412,6,14,54
257,red,2902.75,1418.91,2896,1417,14,5,67
257,red,2944.81,1420.75,2917,1416,59,12,327
257,red,3023.98,1429.45,3008,1418,32,22,322
257,red,3153.00,1427.67,3150,1424,6,10,45
257,red,2867.71,1435.99,2858,1428,24,13,96
257,red,2896.61,1438.43,2889,1437,15,5,51
257,red,3123.76,1445.56,3076,1437,83,27,540
257,red,3343.40,1449.90,3338,1447,11,9,63
257,red,3322.56,1469.71,3263,1452,116,33,1495
257,red,3255.95,1465.46,3238,1456,33,26,227
257,red,3195.87,1467.89,3191,1463,12,9,54
257,red,3226.74,1466.17,3216,1462,22,8,92
257,red,3220.72,1482.89,3212,1478,17,11,72
257,red,3344.55,1489.94,3330,1488,30,4,93
257,red,3320.40,1495.10,3311,1494,19,4,60
257,red,3369.18,1503.71,3361,1495,18,16,121
257,red,311.45,1499.79,302,1497,20,6,91
257,red,3323.07,1509.23,3312,1504,25,14,123
257,red,3348.78,1507.61,3346,1504,8,9,54
257,red,3348.86,1558.72,3341,1552,17,11,76
257,red,3069.00,1562.00,3060,1556,18,12,81
257,red,3236.14,1574.02,3191,1559,109,23,775
257,red,3177.99,1580.83,3166,1571,27,18,218
257,red,3332.29,1575.59,3328,1573,11,9,51
257,red,3131.20,1591.34,3104,1586,55,10,245
257,red,3145.67,2018.56,3139,2017,14,5,54
257,blue,1417.88,710.94,1415,706,8,10,65
257,blue,1108.33,1370.80,1088,1345,42,53,1818
257,blue,2787.07,1375.98,2765,1351,43,48,1674
257,blue,449.87,1792.47,426,1750,47,84,3020
257,blue,3344.58,1788.48,3334,1762,20,55,418
257,blue,3341.26,1832.73,3334,1824,18,16,133
258,red,105.03,545.66,96,540,18,12,110
258,red,1351.43,541.94,1340,540,23,6,108
258,red,1384.40,542.94,1379,540,13,8,72
258,red,72.96,577.35,66,574,14,8,104
258,red,169.77,589.30,160,582,16,14,120
258,red,127.59,606.43,120,604,16,6,54
